ra	dec	plx	pmra	pmdec	G	BP	RP
326.572819	56.627885	0.7115	-1.305	-1.019	14.300	14.760	13.670
326.449229	56.809088	0.6595	-2.845	-3.167	14.300	14.667	13.751
323.132726	58.499666	1.0852	-0.274	-4.947	14.300	14.912	13.543
323.291618	56.686950	1.4088	-4.399	-7.508	14.300	14.848	13.592
323.347861	57.029039	0.1602	-3.361	-3.260	14.300	15.665	13.163
323.552840	57.109126	0.1639	-3.780	-2.945	14.300	15.679	13.162
326.393556	57.266819	1.8496	0.214	-7.007	14.300	14.853	13.593
323.162248	56.418967	0.2957	-3.555	-3.345	14.301	14.956	13.504
324.230937	57.563621	0.3459	0.751	1.249	14.301	15.415	13.262
324.034869	58.015250	0.1108	-2.291	-2.365	14.301	16.071	13.048
324.652937	58.383100	0.7754	-3.536	-4.813	14.302	14.811	13.620
322.766786	58.159327	1.4796	15.947	2.950	14.302	14.987	13.495
326.467313	57.270734	1.1002	0.223	-5.298	14.303	14.844	13.600
326.403685	57.238993	0.1707	-3.128	-3.271	14.303	15.802	13.126
324.464896	56.225460	1.3615	-14.926	-13.302	14.303	15.244	13.344
323.707526	56.470861	1.1306	-3.935	-1.244	14.303	14.893	13.557
324.148704	58.695381	1.2137	-2.342	-3.165	14.304	14.828	13.612
325.548353	56.190313	0.6389	-0.766	-3.170	14.304	14.739	13.689
324.702492	56.674666	0.2438	-4.899	-2.459	14.304	15.332	13.301
322.704657	57.154185	1.6662	-9.175	4.270	14.305	14.869	13.588
325.981314	56.396163	1.6812	-5.517	-12.036	14.305	14.889	13.576
326.826486	57.816398	0.3002	-2.394	-1.463	14.306	16.464	12.964
323.457165	57.282300	0.3546	-2.258	-3.353	14.306	15.385	13.281
326.523386	56.847968	0.3838	1.595	4.923	14.306	15.520	13.227
324.356835	57.338598	0.8796	-4.303	-4.300	14.306	14.821	13.620
323.947766	58.174629	0.0348	-6.478	4.664	14.306	14.861	13.469
323.330899	56.423536	1.1305	-6.630	-14.158	14.307	15.165	13.398
323.301725	56.889858	0.7105	0.940	0.076	14.307	14.975	13.503
326.198688	57.615843	1.1474	-3.766	-3.425	14.307	14.867	13.588
324.284598	56.938334	0.1602	-3.177	-2.816	14.307	15.599	13.199
323.804193	58.215814	1.0575	8.911	7.418	14.307	14.940	13.535
324.820488	57.314106	0.2356	-3.465	-3.767	14.307	15.514	13.231
325.759467	56.953931	0.3719	-2.016	-3.759	14.307	15.958	13.085
325.978886	56.722460	0.9563	6.817	-3.367	14.307	14.849	13.592
325.299714	57.357061	0.8044	0.401	-2.563	14.308	14.773	13.671
324.612453	57.248606	0.2941	-3.967	-4.247	14.308	14.862	13.578
324.967190	57.456564	0.3155	-3.983	-4.090	14.308	15.266	13.343
324.602222	56.513162	1.4756	-3.674	-7.094	14.308	14.932	13.543
324.088898	58.693321	1.8050	-12.565	-10.456	14.309	14.940	13.543
324.483331	58.146742	1.5372	-4.713	-1.372	14.309	14.803	13.363
323.107299	57.671380	1.0180	-4.769	-4.644	14.309	14.796	13.647
326.258272	58.168736	0.6790	-5.094	-7.148	14.309	14.798	13.640
326.815193	58.317470	0.6119	-2.176	-1.703	14.310	15.106	13.418
326.881453	56.854846	0.6558	-2.263	-1.963	14.311	14.882	13.578
325.647950	57.515912	0.6495	-4.262	-5.970	14.311	14.788	13.658
324.022344	57.985991	0.7120	-1.543	-1.947	14.312	14.894	13.571
323.191333	57.924909	1.1619	-11.861	-6.360	14.312	15.045	13.476
325.580664	57.219284	1.6002	-2.661	-12.500	14.312	14.943	13.494
324.086763	57.019489	0.5211	-2.910	-3.288	14.313	15.374	13.299
325.331785	58.062891	1.0442	-2.448	-2.460	14.314	14.892	13.473
324.751693	58.361361	1.1543	-8.338	-5.586	14.314	14.968	13.526
323.515696	56.504723	0.0787	-2.419	-3.178	14.314	16.010	13.082
325.869924	58.050025	0.8395	-2.900	-3.742	14.314	14.776	13.667
325.843809	57.301057	0.9657	-1.567	-5.293	14.314	14.907	13.566
323.904207	57.265874	0.5978	-0.331	1.345	14.314	14.889	13.579
325.955047	57.411225	0.3082	-2.741	-3.663	14.315	15.607	13.198
325.921904	57.773256	0.5061	-2.442	-8.568	14.316	15.541	13.229
325.977087	58.568732	1.2187	2.816	-1.158	14.316	14.983	13.521
325.540042	58.527933	2.4795	11.978	8.806	14.316	14.834	13.636
326.535092	56.847162	1.2165	-5.991	-9.204	14.316	14.850	13.623
324.300719	57.252393	0.5881	-0.988	-3.807	14.316	14.812	13.646
325.811349	57.861632	0.1903	-2.479	-2.654	14.317	15.819	13.135
322.738867	57.435074	1.2000	2.062	-5.119	14.317	14.833	13.634
323.492409	58.111576	0.1818	-3.385	-3.325	14.317	16.045	13.072
325.345731	57.108900	1.0948	-1.534	-4.739	14.317	14.979	13.526
324.424206	56.941636	0.5149	-8.816	-6.841	14.318	14.928	13.556
325.417617	56.953731	0.9356	2.005	-7.845	14.318	14.936	13.553
325.492752	57.274357	0.0902	-2.856	-3.486	14.318	17.374	12.844
324.447224	58.377331	0.1549	-4.109	-2.456	14.319	15.798	13.148
322.906697	57.921626	0.5549	0.905	6.010	14.319	15.662	13.194
324.310671	57.769527	0.1156	-1.898	-1.927	14.319	15.800	13.151
325.856123	57.689531	0.7535	-4.379	-4.568	14.319	14.715	13.739
325.977186	56.852330	0.5376	-2.525	-4.659	14.319	15.086	13.454
325.459174	58.364715	0.6863	-0.283	-1.326	14.320	14.847	13.624
323.428670	56.807723	0.4385	-4.246	-0.109	14.320	15.601	13.215
323.666560	57.236636	1.0947	1.331	0.429	14.320	14.894	13.586
326.492672	58.015588	0.9287	-2.113	-2.616	14.320	14.946	13.550
323.541197	58.698537	0.7302	1.638	0.671	14.320	14.919	13.570
325.241873	57.252264	0.4192	0.525	-0.533	14.321	15.781	13.158
323.151165	58.238037	0.2256	-4.206	-4.033	14.321	15.861	13.133
324.091258	56.562614	0.3077	0.193	-0.410	14.321	15.509	13.246
323.023567	57.726118	0.4513	-5.101	-6.362	14.321	15.529	13.241
324.555470	57.831272	0.6154	-1.244	-1.479	14.321	14.755	13.703
323.261399	57.740086	0.4015	-0.667	-1.392	14.321	15.532	13.239
324.903708	57.296514	2.3931	16.338	1.348	14.321	14.908	13.548
326.740484	57.238740	0.4281	-0.834	-2.710	14.321	15.253	13.342
326.777315	57.609469	0.2576	-3.820	-4.024	14.321	15.793	13.147
322.972360	57.416157	0.3172	0.661	-0.603	14.322	15.354	13.318
323.382370	56.726285	0.1465	-1.728	-1.650	14.322	15.460	13.271
324.422558	56.616928	0.3772	-1.236	-1.254	14.322	15.532	13.244
323.817483	56.800736	0.2287	-2.062	-0.555	14.323	15.478	13.210
323.209845	57.877810	0.5390	-4.965	-5.692	14.323	15.555	13.236
323.927764	56.822004	0.8272	-2.067	0.394	14.323	14.985	13.524
324.920651	58.541734	0.4684	-2.391	-7.598	14.324	15.583	13.180
326.129342	56.351341	1.2186	4.291	-19.164	14.324	14.831	13.643
326.012488	56.804207	0.2130	-4.151	-4.237	14.324	16.036	13.086
322.504879	57.682693	0.0000	0.000	0.000	14.325	14.263	12.931
324.852803	57.174768	0.4590	-6.827	-5.103	14.325	14.930	13.564
324.889477	57.342285	0.2102	-1.397	-1.480	14.325	18.019	12.754
327.134215	57.904850	0.4942	-1.874	-0.526	14.325	15.085	13.460
326.441850	57.328345	0.6171	1.780	0.108	14.325	15.049	13.488
325.268554	57.728976	0.7172	-0.667	-4.027	14.326	14.792	13.680
323.504793	58.685012	0.3697	1.484	-0.588	14.326	15.471	13.276
324.955117	56.433073	0.2047	-4.895	-4.236	14.326	15.597	13.225
324.380720	56.579370	1.3873	-4.675	-8.043	14.326	14.862	13.620
325.577673	57.618386	0.6799	-0.523	-1.406	14.327	14.700	13.773
324.428875	57.751146	1.6248	1.356	-10.710	14.327	14.939	13.567
323.618201	56.917516	0.8808	-0.271	-0.300	14.328	14.899	13.516
325.560568	58.818787	0.5375	1.864	-4.507	14.328	15.287	13.367
324.677268	57.462738	0.3078	-0.976	-1.270	14.328	14.787	13.683
324.935830	58.352731	0.0897	-1.288	-1.639	14.328	16.435	12.995
326.227178	56.543019	0.4437	-2.203	-2.838	14.329	14.842	13.623
322.882327	58.259090	0.4956	-7.434	-2.227	14.329	15.296	13.360
323.437918	57.733109	0.1397	-3.063	-3.150	14.329	15.930	13.120
324.265320	57.194722	0.7111	-0.541	-3.282	14.330	14.969	13.547
325.889749	58.424305	0.0834	-1.996	-1.231	14.330	17.920	12.805
325.359826	57.931008	0.4404	-1.899	-2.955	14.330	15.583	13.236
327.111266	57.351559	1.5145	-0.285	-4.289	14.330	14.924	13.576
325.484977	56.700648	0.4239	-5.889	-4.815	14.330	15.549	13.244
325.711451	57.181523	0.6921	-4.987	-4.603	14.331	14.739	13.742
323.996885	57.629948	0.1207	-2.531	-2.402	14.331	14.819	13.653
325.141131	56.398982	0.7477	-2.671	-2.803	14.331	14.806	13.685
325.217247	56.801604	1.1172	6.979	3.243	14.331	14.850	13.647
324.430278	57.384397	0.2022	-3.980	-0.993	14.331	15.431	13.299
327.055695	58.147170	1.4365	-8.316	-3.474	14.331	14.875	13.629
326.669303	56.807730	0.7600	-1.979	-1.652	14.332	15.157	13.434
323.133486	56.762564	1.3051	-0.155	-3.380	14.332	15.174	13.424
325.156098	58.085687	0.1481	-4.070	-4.658	14.332	15.681	13.199
325.839479	57.377740	0.1848	-4.138	-2.502	14.333	15.701	13.193
324.130659	58.638827	1.1010	-0.493	-4.092	14.334	14.936	13.583
324.885683	56.966098	0.6459	-2.763	-4.190	14.334	14.698	13.785
324.873649	56.517294	1.5275	-6.476	-11.005	14.334	14.975	13.554
325.568079	57.445572	1.5980	-1.571	-4.433	14.335	14.379	12.919
325.588475	58.141824	0.2085	-2.649	-0.998	14.335	15.807	13.164
326.712896	58.009051	2.9244	5.219	-9.238	14.336	14.994	13.555
323.042798	58.229577	3.3524	22.557	12.986	14.336	15.184	13.373
325.589691	57.550586	0.7741	-4.157	0.879	14.337	14.960	13.565
323.986586	58.215769	0.5471	2.852	1.397	14.337	15.302	13.366
325.178781	56.763275	0.9843	-3.621	-1.273	14.337	14.824	13.676
325.054131	56.197745	0.1700	-3.176	-2.708	14.337	15.641	13.224
324.408904	56.472470	0.0846	-2.287	-1.627	14.337	16.722	12.953
324.791893	57.852308	0.6811	-0.201	-7.883	14.337	15.223	13.411
322.936194	57.887687	1.3783	10.142	0.433	14.337	14.922	13.603
324.216988	57.465265	0.2011	-3.051	-2.920	14.338	15.643	13.228
324.328082	57.153974	1.0366	-14.073	-9.874	14.338	15.077	13.491
323.781901	57.152035	0.2073	-2.588	-2.383	14.338	15.730	13.197
323.974914	57.713190	1.1088	13.942	0.759	14.338	14.926	13.599
323.222214	57.521569	1.2219	4.318	3.494	14.338	14.896	13.622
324.191534	56.825567	0.1031	-2.521	-1.798	14.339	16.092	13.091
324.415337	57.046956	0.7077	3.333	0.345	14.340	14.931	13.594
323.141348	58.546123	0.3110	-0.493	0.567	14.340	15.314	13.368
325.065303	56.691356	0.3990	-3.836	-4.095	14.340	14.876	13.508
325.882902	58.246550	1.1563	-3.426	-3.473	14.341	14.854	13.661
323.774051	58.535960	0.3196	-2.362	-3.871	14.341	15.399	13.294
326.280663	56.747497	0.9875	-5.661	-10.122	14.341	14.924	13.547
325.331486	56.983679	1.0750	-5.951	-4.775	14.341	14.853	13.650
325.395289	57.657134	1.2917	-2.521	-4.823	14.341	14.832	13.683
324.478625	56.823239	0.6453	1.138	-2.143	14.342	15.081	13.496
323.703787	58.420110	0.9864	-3.840	-3.775	14.342	14.980	13.544
324.098427	57.373323	0.2091	-4.560	-4.036	14.343	15.642	13.233
326.849429	58.055926	0.4557	-0.005	-3.171	14.343	15.660	13.222
323.984480	58.061570	1.6361	24.167	-4.811	14.343	14.947	13.589
325.149790	58.158841	0.3786	-4.658	-5.043	14.344	15.902	13.149
323.149680	56.508905	0.5768	-2.418	-3.991	14.344	15.027	13.464
322.553144	57.411387	1.4586	-9.606	-16.855	14.344	15.034	13.537
322.700949	57.087248	0.3288	-2.830	-1.679	14.344	15.426	13.310
324.965808	56.618063	1.3549	4.462	-7.481	14.344	14.932	13.607
324.821128	57.139074	0.2150	-0.585	-2.405	14.344	15.578	13.258
324.470191	57.287345	1.7543	13.262	-1.418	14.344	14.884	13.641
324.564255	56.713127	0.1017	-2.559	-2.043	14.345	14.771	13.728
323.416448	58.574502	0.7693	-6.324	-1.985	14.345	14.978	13.567
324.349505	58.570330	0.1016	-2.231	-1.802	14.345	16.268	13.051
326.935493	57.910673	1.1455	-4.786	-10.883	14.345	15.175	13.455
324.062757	57.326621	2.6559	-9.158	-10.103	14.345	14.947	13.610
324.494428	58.669433	0.3405	-1.151	-2.328	14.345	15.518	13.276
323.749908	58.076063	2.0758	-10.279	-16.969	14.346	14.942	13.609
325.051709	57.722038	0.2963	-2.498	1.024	14.346	15.694	13.218
324.301328	56.847454	0.7459	-4.558	0.696	14.346	15.186	13.442
327.119642	57.457327	2.5443	21.104	13.614	14.346	15.025	13.505
326.546281	58.501897	0.1527	-1.988	-1.284	14.346	14.850	13.656
322.440326	57.532122	0.1932	-3.750	-4.383	14.346	15.955	13.134
324.220020	56.302167	3.5129	-18.198	-13.187	14.346	15.263	13.376
326.893567	57.016918	0.8916	-6.342	-7.312	14.347	15.042	13.524
325.651159	58.705700	0.0909	-2.000	-1.232	14.347	15.913	13.148
324.858996	56.443290	0.0983	-2.279	-2.014	14.347	16.321	13.042
324.905369	56.443778	0.1200	-3.929	-3.390	14.347	15.939	13.142
325.019976	57.842974	1.2969	-13.324	-9.656	14.348	14.995	13.566
324.226420	57.992367	0.8609	-2.838	-3.806	14.348	15.110	13.440
322.229295	57.613606	0.9603	1.346	-2.517	14.348	15.202	13.368
324.813721	57.480529	0.1714	-3.443	-2.678	14.349	16.439	13.002
325.723705	56.986487	0.1599	-1.169	-1.321	14.349	16.219	13.072
323.750699	58.219676	2.5542	11.072	4.743	14.349	14.909	13.644
325.375691	56.943549	2.0540	2.653	1.095	14.349	14.887	13.640
323.585594	58.766206	0.1078	-1.634	-0.937	14.350	15.740	13.212
325.714995	57.034531	0.4534	5.359	-3.040	14.350	15.604	13.252
326.322518	57.025505	0.1247	-1.049	-2.395	14.350	16.397	13.032
324.542264	57.659118	0.4429	3.665	1.711	14.351	15.196	13.440
326.142169	57.889066	0.9209	-4.509	-3.618	14.351	14.871	13.655
325.765538	56.920338	0.8384	-1.937	-2.621	14.351	14.997	13.566
325.336163	56.951785	0.6467	-1.219	1.442	14.351	14.971	13.587
325.122599	58.618153	0.3935	-2.160	-4.063	14.351	15.523	13.288
324.493447	57.630999	0.1053	-2.380	-1.991	14.351	15.773	13.197
325.244065	56.868938	0.6197	5.426	-1.468	14.352	14.803	13.721
323.320337	56.773291	0.1300	-2.599	-3.031	14.352	16.042	13.121
323.986057	56.437588	0.6520	4.612	-5.360	14.353	15.450	13.321
327.052443	57.526309	1.3405	-3.958	-22.347	14.353	15.010	13.566
322.476173	56.875181	0.1300	-1.657	-0.881	14.353	16.329	13.046
326.239043	56.984324	0.7162	-2.946	-3.354	14.354	14.744	13.786
324.919747	56.228461	1.5916	-6.387	-5.751	14.354	14.883	13.663
326.797921	58.343552	1.6807	3.261	8.320	14.354	14.874	13.677
324.931403	56.498774	0.0778	-2.166	-3.831	14.354	17.033	12.924
323.264281	57.540682	1.6640	-0.240	-8.289	14.355	15.060	13.383
323.809443	57.340539	0.1454	-3.539	-3.047	14.355	15.447	13.325
322.988174	58.244176	0.2911	-5.973	-4.532	14.355	15.200	13.222
323.258502	57.449186	0.4271	-1.053	-2.891	14.356	15.585	13.266
324.783136	58.696373	1.6699	-0.011	-12.297	14.356	15.083	13.523
323.146009	57.390498	3.2549	-12.515	7.470	14.356	14.975	13.605
325.359453	56.299415	0.2567	-1.891	-1.341	14.356	15.509	13.293
322.697169	58.206304	0.6148	-2.475	-2.275	14.356	15.108	13.496
326.602407	58.129508	2.0485	-25.641	-6.724	14.356	14.917	13.638
325.768740	57.836277	0.9452	-0.165	-1.298	14.357	15.418	13.276
323.442460	58.260812	0.7869	4.942	1.799	14.357	15.031	13.549
324.688270	57.652110	0.0971	-2.488	-2.185	14.357	15.569	13.279
324.819070	58.402955	0.4560	-3.377	-6.444	14.358	15.564	13.282
326.517620	57.853987	0.8862	-4.102	-4.295	14.358	14.856	13.686
323.473106	57.410347	0.4074	-0.477	-3.436	14.358	15.535	13.297
325.208632	57.629809	2.8170	-7.047	5.609	14.358	15.037	13.555
324.919754	56.785738	0.0000	0.000	0.000	14.359	14.753	13.334
325.996183	56.585924	2.3002	5.008	-0.562	14.359	14.962	13.538
323.068102	57.326874	1.1971	10.768	11.671	14.359	14.906	13.652
324.894083	58.777072	0.1827	-4.215	-3.268	14.359	15.541	13.270
327.011867	56.916369	2.2071	-8.272	-17.194	14.360	15.120	13.503
324.804545	57.230707	1.0371	3.990	3.468	14.360	14.872	13.681
326.035551	58.088846	1.3766	-12.812	-2.148	14.360	14.906	13.653
326.307268	56.904942	0.2304	-2.135	-2.449	14.360	15.895	13.171
323.761742	57.475539	1.1977	-2.512	-4.940	14.360	15.022	13.532
325.501439	56.187888	0.3616	-3.612	-5.303	14.360	15.513	13.302
324.222607	56.301474	0.2147	-4.127	-3.813	14.360	14.888	13.654
325.038887	58.223937	0.4488	-2.640	-2.919	14.361	15.665	13.248
322.943712	58.409047	0.7707	-3.491	-2.926	14.362	14.903	13.619
326.682974	58.328788	1.0348	8.012	-0.133	14.362	14.959	13.614
324.500321	57.635259	1.1665	7.048	1.101	14.362	14.865	13.687
324.565287	57.941767	0.9312	-0.826	-4.360	14.363	14.874	13.680
323.155088	58.336798	2.3571	11.292	11.241	14.363	14.936	13.649
324.733200	58.551925	1.2679	-2.174	-6.785	14.363	15.140	13.491
323.074915	57.158961	0.1959	-3.592	-4.864	14.363	15.944	13.158
324.825333	57.385894	0.2579	-3.000	-2.740	14.363	15.752	13.220
324.137313	57.726905	0.5808	-2.451	-0.218	14.364	14.959	13.613
326.976467	57.938046	0.0664	-1.354	-0.763	14.364	17.633	12.867
325.890626	56.989421	1.5130	0.161	-0.859	14.364	14.916	13.655
323.112009	57.297364	0.8677	-0.411	2.380	14.365	14.946	13.620
325.271773	56.586493	1.0362	-10.588	-12.851	14.365	14.920	13.620
324.184595	56.499551	1.3790	16.452	0.717	14.365	14.949	13.630
324.673145	58.117015	0.8700	-2.147	0.698	14.366	15.334	13.399
325.226248	57.114716	0.3853	-4.926	-6.050	14.366	15.508	13.315
324.591031	56.355761	0.5956	-0.891	-0.514	14.366	15.731	13.232
324.252832	57.014724	4.2107	17.854	15.970	14.366	15.197	13.470
324.667529	58.186218	0.2978	-1.945	-3.322	14.367	15.755	13.225
324.232128	57.863523	0.1823	-3.850	-3.536	14.367	15.807	13.209
325.102291	56.275739	0.4458	-7.443	-8.380	14.367	14.735	13.608
324.993009	57.666097	0.2484	-2.562	-2.748	14.367	15.535	13.307
322.636575	57.264105	0.1807	-4.037	-3.301	14.368	15.665	13.255
324.936756	56.541452	0.2220	-5.191	-5.018	14.368	15.826	13.208
324.220475	58.658888	0.6121	-9.968	-10.926	14.368	15.568	13.293
322.569647	57.817415	0.5939	-2.810	-2.452	14.368	15.001	13.565
324.434676	56.525197	0.8728	1.896	-1.356	14.368	15.014	13.581
325.936675	58.395584	0.3814	-1.608	-0.430	14.369	15.550	13.267
324.845154	56.256568	3.7005	-2.246	-11.212	14.369	14.861	13.297
324.969903	57.073679	0.2019	-2.537	-2.245	14.369	14.748	13.800
326.547713	57.523655	0.1847	-1.497	-3.227	14.370	15.832	13.192
324.730837	57.049071	0.4615	-1.458	-0.027	14.370	15.615	13.278
324.077362	57.879384	1.0656	0.147	-1.816	14.371	14.938	13.646
325.368727	58.409419	1.3214	-15.801	-7.044	14.371	15.003	13.592
325.136362	58.662752	0.4229	-2.936	-1.712	14.372	15.520	13.318
323.714749	58.751434	0.3272	-0.981	-2.582	14.372	15.385	13.380
324.323541	56.363791	1.5294	4.979	5.529	14.372	15.064	13.561
324.912131	56.370800	0.4572	-2.988	-2.988	14.373	14.999	13.593
325.876566	57.321263	0.7054	-5.212	-3.057	14.374	14.784	13.783
322.919543	57.591654	1.2171	-6.313	-7.047	14.374	14.946	13.647
326.693721	56.994884	0.5014	-5.107	-3.471	14.374	15.084	13.486
326.262379	57.174821	0.6495	-2.375	-4.267	14.374	14.837	13.728
323.541187	56.944635	0.6625	-1.024	-1.421	14.374	14.897	13.678
324.113822	56.460196	1.2479	1.084	0.114	14.374	15.187	13.492
323.419519	57.559910	3.3941	10.394	-9.417	14.374	15.076	13.568
322.829437	57.412788	0.6973	-1.337	-2.400	14.375	14.820	13.747
323.579194	58.734410	0.1742	-2.096	-2.967	14.375	15.729	13.248
325.561020	57.476170	1.0559	3.971	-3.122	14.375	14.994	13.609
324.801520	56.822089	0.3339	-2.192	-3.382	14.375	15.483	13.338
325.414494	56.966557	1.4813	-19.224	5.534	14.376	14.913	13.677
325.785433	57.028135	1.2222	-5.583	-2.276	14.376	14.975	13.629
325.648416	56.427523	0.3768	-1.514	-1.117	14.376	15.733	13.242
324.003154	56.518912	1.0822	-8.325	-1.709	14.376	14.987	13.610
326.022270	58.731353	2.9538	5.236	-3.152	14.376	15.011	13.612
324.319912	57.256077	0.1399	-2.470	-2.440	14.376	15.645	13.278
323.230754	57.315617	1.6354	-6.056	-6.189	14.376	14.904	13.687
323.424869	57.270467	0.4867	-0.247	-0.751	14.376	15.092	13.506
326.424626	58.377656	0.6230	-4.076	-4.444	14.377	15.331	13.414
326.404763	56.661949	0.7329	-7.004	-8.986	14.377	14.906	13.683
326.419667	56.919448	0.5834	-1.167	-5.738	14.377	15.587	13.299
325.156478	57.551787	0.3548	-7.687	-5.997	14.377	15.457	13.330
326.374443	57.784547	0.3770	0.546	0.516	14.377	15.508	13.313
325.651113	56.246998	0.3110	-0.823	-1.656	14.378	15.844	13.209
324.242464	57.308236	0.1040	-3.175	-2.086	14.378	15.776	13.232
323.675504	58.680274	0.4047	1.422	-1.280	14.378	15.425	13.369
325.187130	57.334571	0.2982	-5.002	-4.413	14.378	15.468	13.349
323.595371	58.516094	0.3836	0.097	-0.591	14.378	15.547	13.319
324.557601	58.517561	1.7474	8.852	-1.698	14.379	14.924	13.673
323.706990	56.632767	0.7467	3.983	0.462	14.379	15.069	13.565
324.436139	56.831981	0.3727	-3.103	-3.388	14.379	15.515	13.332
325.503935	57.440655	0.7302	-5.804	-2.932	14.379	14.827	13.753
323.578268	57.241996	2.5775	-8.028	1.248	14.380	14.935	13.675
326.806330	57.711246	1.1672	-8.103	-6.425	14.380	15.004	13.614
322.753355	58.149218	0.2258	-2.640	-3.276	14.380	14.846	13.729
324.792879	57.421840	0.2518	-3.634	-1.364	14.380	15.468	13.352
326.337937	57.722070	0.1364	-1.588	-2.407	14.381	16.529	13.037
327.164178	57.361495	0.3867	-0.405	-1.023	14.381	16.134	13.132
324.313155	57.913161	-0.0225	-2.752	-2.270	14.381	14.762	13.780
325.538566	57.494401	1.3980	-1.393	-11.178	14.381	14.890	13.704
324.192184	57.214748	0.4404	-2.318	-4.849	14.381	14.901	13.682
324.988392	58.834651	0.8117	-2.932	-3.504	14.382	14.894	13.693
324.914603	57.425798	2.3775	-26.864	-14.522	14.382	14.947	13.672
325.325434	56.208930	0.5787	0.049	-2.029	14.382	14.966	13.643
326.679771	58.333796	6.8528	-0.845	-6.139	14.383	15.367	13.402
324.109843	58.346467	0.7102	-2.244	-0.738	14.383	14.826	13.702
323.810529	56.475637	1.2076	-0.430	-3.251	14.383	15.366	13.406
325.076115	56.685049	0.1455	-2.585	-2.414	14.383	15.816	13.224
324.916242	58.549557	0.1198	-2.897	-2.085	14.383	16.197	13.123
322.728158	58.019832	0.0672	-2.589	-1.953	14.383	16.028	13.164
324.199614	57.675594	1.1681	2.288	-2.294	14.383	14.933	13.671
325.134828	57.565812	0.3698	-1.345	0.739	14.384	15.514	13.337
322.513728	58.141558	1.4383	-3.635	-1.938	14.384	14.952	13.567
326.685015	56.919602	0.7015	-2.383	-3.553	14.384	14.945	13.659
323.377254	56.417731	0.0751	-3.024	-2.728	14.384	16.465	13.054
323.811484	56.655533	1.7523	13.116	-1.221	14.384	15.131	13.533
322.754663	57.610295	0.0921	-2.056	-2.706	14.385	16.298	13.080
325.308860	57.583415	0.8075	-2.386	-2.722	14.385	14.812	13.774
